chr,start,end,strand,pvalue,qvalue,meth.diff
chr7,4782360,4783359,*,1.41451584513582e-06,3.04341935286252e-07,45.9252971137521
chr7,4782438,4783437,*,2.86583304068107e-06,6.05934058255916e-07,42.9054054054054
chr7,6994801,6995800,*,2.61100765628256e-54,2.58719994246333e-54,69.5239161674412
chr7,12512018,12513017,*,8.30553873380375e-10,2.082782917286e-10,52.4317617866005
chr7,12684504,12685503,*,2.65014857238052e-08,6.1807510591361e-09,44.1904761904762
chr7,16061315,16062314,*,7.20699947064725e-39,4.71834871548723e-39,26.4558022622539
chr7,18798021,18799020,*,8.18561689002887e-07,1.78422243025071e-07,38.9509470616804
chr7,18986901,18987900,*,2.91875842816382e-23,1.20506024102095e-23,59.2724867724868
chr7,19054191,19055190,*,8.25791064590138e-44,6.05513383441689e-44,36.1222918929444
chr7,23300693,23301692,*,1.44514676898912e-07,3.2827060648135e-08,32.0366972477064
chr7,23974116,23975115,*,2.48853343889767e-09,6.02616720028754e-10,29.9535276721588
chr7,24451798,24452797,*,3.30514539193e-64,4.17845897406796e-64,73.3712121212121
chr7,24676176,24677175,*,1.39461258530139e-36,8.63685135068579e-37,41.0944663610193
chr7,24869442,24870441,*,4.67956004036905e-54,4.61196131273039e-54,38.2670308356094
chr7,24869558,24870557,*,1.07665225356842e-69,1.57891596749573e-69,43.7476429416089
chr7,25300912,25301911,*,6.72873862561824e-49,5.76386050116679e-49,47.9605725324903
chr7,28178970,28179969,*,4.33100158827936e-17,1.44088831736776e-17,13.9378821296616
chr7,28492051,28493050,*,1.21516475501565e-45,9.47896409801163e-46,64.7000393187509
chr7,29213536,29214535,*,4.78855507157983e-08,1.10554788997062e-08,12.7712771277128
chr7,29726533,29727532,*,2.19131261961047e-30,1.13473553103609e-30,54.9562032958876
chr7,30598410,30599409,*,4.63966887198565e-83,8.95276030715529e-83,59.8255174482552
chr7,30743182,30744181,*,4.97857594151764e-13,1.39547147602419e-13,34.2475013277968
chr7,35537246,35538245,*,2.81804717879117e-114,1.05425520924968e-113,74.083885209713
chr7,38527694,38528693,*,0.00261753373796859,0.000483210781293844,27.9708705726581
chr7,39412661,39413660,*,8.99381846476844e-06,1.85662728067405e-06,46.8676122931442
chr7,40987044,40988043,*,7.5689053142464e-05,1.50977120105235e-05,30.6190476190476
chr7,41032220,41033219,*,0.000370259300234509,7.11984323797193e-05,24.6511627906977
chr7,41153342,41154341,*,1.07963011011063e-08,2.55368227282994e-09,31.451048951049
chr7,42447621,42448620,*,2.7160509452143e-35,1.62708432540269e-35,47.6962730755834
chr7,43440283,43441282,*,1.98463705967718e-25,8.76650684167493e-26,47.780514901222
chr7,43505441,43506440,*,3.28230218284511e-78,5.78547202935829e-78,60.1888482676803
chr7,43606670,43607669,*,1.38420850836603e-47,1.14298917143629e-47,21.656462321424
chr7,43942163,43943162,*,4.13373434558136e-11,1.10623034584694e-11,67.5789473684211
chr7,43950165,43951164,*,3.94266946440664e-16,1.25476230078654e-16,55.0161812297735
chr7,43975562,43976561,*,4.2699577022053e-06,9.0073569271102e-07,54.3436293436294
chr7,44385321,44386320,*,7.11503078458109e-28,3.39655878258042e-28,42.2047156106828
chr7,44708243,44709242,*,1.1611021432615e-101,3.73412753781848e-101,77.9361331309383
chr7,44942705,44943704,*,2.20548444754223e-06,4.69563600628777e-07,36.0144057623049
chr7,45180496,45181495,*,2.63464884888665e-07,5.89701746520083e-08,26.276910088645
chr7,45211648,45212647,*,3.17908960866869e-22,1.27520540676169e-22,14.8711682348459
chr7,45481378,45482377,*,5.71755690883206e-29,2.83271151464603e-29,42.194775141495
chr7,45621312,45622311,*,4.06036393980205e-15,1.2242072830198e-15,26.7389101801683
chr7,45693903,45694902,*,1.02282483788959e-186,2.34371529772984e-185,56.2504818632876
chr7,45725314,45726313,*,2.43219970838975e-93,5.64372334840265e-93,44.3629265177574
chr7,46860704,46861703,*,2.02786524927369e-36,1.2516307364493e-36,57.4889350201716
chr7,46983081,46984080,*,7.18844966445664e-24,3.07882527401489e-24,35.4747176664208
chr7,50598691,50599690,*,1.27646437563499e-19,4.61524027036117e-20,31.1217008797654
chr7,52015229,52016228,*,1.32896243968577e-12,3.70237486650967e-13,57.9029733959311
chr7,62045749,62046748,*,1.68680099355308e-07,3.80803906441275e-08,43.7929454878607
chr7,79793289,79794288,*,1.08776072988029e-34,6.3706334029972e-35,39.4364272601429
chr7,85415421,85416420,*,0.0022496527324509,0.000416136111758544,24.0994854202401
chr7,85562588,85563587,*,0.000497519144058743,9.50018668600386e-05,21.5756425233645
chr7,86397290,86398289,*,1.06527154420814e-06,2.30552848249786e-07,42.8240740740741
chr7,89903130,89904129,*,3.96672740507114e-94,9.44354833362599e-94,77.9830569574622
chr7,90265278,90266277,*,3.72518626336236e-09,8.96162150474561e-10,14.3654697491392
chr7,90426078,90427077,*,1.44310980125325e-30,7.49407865428907e-31,25.648429181492
chr7,97919456,97920455,*,7.36484284943896e-146,4.82168715842778e-145,72.4653817805448
chr7,98439917,98440916,*,3.05659020775604e-33,1.71875190835832e-33,53.5952531423355
chr7,99465505,99466504,*,6.43449752431047e-21,2.45224093473585e-21,62.4242424242424
chr7,99479208,99480207,*,1.85724505013815e-99,5.67429009594396e-99,77.8289790030454
chr7,100514461,100515460,*,3.17748132251102e-70,4.69737137837487e-70,59.0878710733623
chr7,102108990,102109989,*,3.65615094625782e-44,2.71344323284206e-44,60.2835438924321
chr7,103547575,103548574,*,1.07850334456181e-05,2.21641059667387e-06,48.1458202388435
chr7,104142780,104143779,*,2.71296627424424e-06,5.74275222723591e-07,31.3373597929249
chr7,104150057,104151056,*,2.18417192266035e-06,4.65566737754757e-07,17.7761401784983
chr7,106813630,106814629,*,1.76866417957046e-05,3.60243743331591e-06,32.9059829059829
chr7,107166491,107167490,*,1.29944183347204e-44,9.8026646688492e-45,53.7378909160837
chr7,107208946,107209945,*,1.32796393027228e-26,6.16286648934442e-27,16.0459626921942
chr7,109438582,109439581,*,3.24234413586286e-29,1.62839522284874e-29,16.3598615916955
chr7,119522990,119523989,*,3.86468560755417e-10,9.82590319364140e-11,48.1570512820513
chr7,120203462,120204461,*,1.54031405796926e-20,5.79794236492773e-21,24.1675832416758
chr7,120328171,120329170,*,2.78116133415889e-49,2.40482732477204e-49,64.6984350272552
chr7,120409148,120410147,*,1.16370664007843e-52,1.08285638640944e-52,57.5345186306034
chr7,120669844,120670843,*,8.68473781366607e-31,4.60123261056845e-31,37.0076409814895
chr7,120738819,120739818,*,2.99406108660443e-63,3.65900475418836e-63,72.3466981132076
chr7,125368362,125369361,*,8.07802207382902e-21,3.05951967183924e-21,37.4137574881223
chr7,126831140,126832139,*,3.49140738287855e-07,7.72039589921894e-08,21.0231516056759
chr7,127512370,127513369,*,3.84022069887921e-13,1.0846885689446e-13,23.4017350684017
chr7,127603946,127604945,*,3.6551149105213e-165,4.4668703970465e-164,79.7301550744665
chr7,130773570,130774569,*,5.47464518518989e-47,4.40164189353296e-47,55.2347022400291
chr7,131145815,131146814,*,0.0102472957691564,0.00183264768286425,15.2607152607153
chr7,131333365,131334364,*,6.16931942155495e-22,2.45318277925413e-22,50.6210668511746
chr7,133776362,133777361,*,2.33183422566161e-36,1.43441554902403e-36,26.2755547789621
chr7,134385162,134386161,*,6.00607998884417e-20,2.22873143658332e-20,35.0691330343797
chr7,139212489,139213488,*,5.1053776688073e-29,2.54315969294891e-29,23.9514813068862
chr7,140787353,140788352,*,2.08266934900409e-144,1.27260213285273e-143,60.2847565117485
chr7,140847306,140848305,*,6.33011540567758e-17,2.08703826724505e-17,47.9226655697244
chr7,141121883,141122882,*,3.80238996124579e-89,8.10497686359978e-89,57.2889368480551
chr7,142576648,142577647,*,3.97316605840159e-24,1.71776771554869e-24,41.206522499825
chr7,143502651,143503650,*,1.62570362821767e-06,3.49080169707202e-07,11.6639539251283
chr8,3802859,3803858,*,9.89985564260751e-05,1.95979863649498e-05,10.2971439057318
chr8,11700564,11701563,*,2.48274383776855e-93,5.68899433937166e-93,57.7608639084049
chr8,13561962,13562961,*,8.12067766897388e-61,9.42168893597607e-61,58.1780598158401
chr8,15045579,15046578,*,5.47456721240262e-38,3.49672494177604e-38,35.4114318053198
chr8,19239417,19240416,*,5.48588544005986e-10,1.38517195322657e-10,63.0434782608696
chr8,21932211,21933210,*,5.80198625345689e-14,1.69090662632261e-14,24.0161922873579
chr8,21969276,21970275,*,2.34530121244136e-11,6.31313522944358e-12,28.15480456475
chr8,22282942,22283941,*,9.77690918543025e-42,6.81458493287199e-42,56.9280733040465
chr8,24674256,24675255,*,9.35132814749817e-170,1.55838294968592e-168,68.4440732158574
chr8,24725353,24726352,*,1.02552586993191e-144,6.48249511930485e-144,72.8865815331981
chr8,24823870,24824869,*,1.3959826817753e-48,1.17927168965499e-48,35.3685349930657
chr8,24948305,24949304,*,3.44731962245793e-60,3.97445883415072e-60,34.9970713747804
chr8,25849124,25850123,*,1.71321815685896e-19,6.18219261725053e-20,22.597561654512
chr8,27223329,27224328,*,1.01925159209065e-74,1.7141486324957e-74,52.5521548424723
chr8,27343895,27344894,*,1.15979134552634e-14,3.4626218765196e-15,35.540423065778
chr8,27447171,27448170,*,4.68533340531753e-89,9.87221997442267e-89,45.7345956319892
chr8,33516239,33517238,*,3.48381034701553e-120,1.52054329431548e-119,65.478888350014
chr8,36993105,36994104,*,8.92300670453296e-68,1.21163281461926e-67,36.5803354916127
chr8,40674578,40675577,*,5.89481614233939e-06,1.2349682349342e-06,64.7509578544061
chr8,43140987,43141986,*,6.57767505482105e-23,2.68546594890761e-23,35.2025589398678
chr8,43180042,43181041,*,8.41745733481364e-73,1.3655136829552e-72,72.7779297142076
chr8,43527607,43528606,*,0.023447183473547,0.00406639226396348,19.1456510550695
chr8,43576208,43577207,*,1.14405848006773e-11,3.10238080453488e-12,42.5006366182837
chr8,45934120,45935119,*,8.91033416949125e-26,3.95491829940879e-26,29.0883318228178
chr8,45998804,45999803,*,6.27087566157842e-30,3.21098841787498e-30,23.6524526198439
chr8,54600282,54601281,*,9.57354498655105e-22,3.77410001989634e-22,23.9356435643564
chr8,55906449,55907448,*,5.72623893955695e-05,1.15098113010676e-05,31.8922749822821
chr8,66511257,66512256,*,3.49090148919126e-225,1.27985616617865e-223,69.4938976410909
chr8,69901685,69902684,*,9.46425869916719e-94,2.22426012525882e-93,19.9559045961396
chr8,70373059,70374058,*,3.46853021279268e-26,1.58165953821201e-26,14.7547598470965
chr8,72443371,72444370,*,6.20839282884521e-36,3.79359976625868e-36,14.7680890538033
chr8,78212798,78213797,*,1.73352706361708e-23,7.32208005179043e-24,24.7018408089189
chr8,79248071,79249070,*,1.0729743687489e-68,1.54874245160702e-68,46.0334680033917
chr8,84001003,84002002,*,5.27844441939115e-50,4.60765797609959e-50,20.634772890947
chr8,84208019,84209018,*,1.28638775976852e-43,9.39489116836857e-44,54.5093795093795
chr8,84208316,84209315,*,1.19280275919604e-39,8.00939226473146e-40,53.9409282700422
chr8,86580187,86581186,*,1.8401707558764e-16,5.9598491768649e-17,37.1142736367479
chr8,87563354,87564353,*,2.80315512301451e-21,1.08637450984405e-21,28.4918067007619
chr8,95310067,95311066,*,7.4240517858362e-31,3.96771481018215e-31,49.4192216981132
chr8,95533586,95534585,*,6.01218391506187e-55,6.12284588611351e-55,20.3736740597878
chr8,95575841,95576840,*,2.8326862329136e-46,2.23822665251289e-46,36.405529953917
chr8,104292682,104293681,*,1.54863393327038e-71,2.40580453869122e-71,41.2480529978903
chr8,104321731,104322730,*,2.16847528096295e-67,2.90153280239738e-67,39.72
chr8,105413003,105414002,*,3.51863676260268e-11,9.43000472085082e-12,16.8027960873543
chr8,105413072,105414071,*,8.85272580460073e-20,3.25867648172273e-20,22.1541069562989
chr8,105978930,105979929,*,2.22107655539857e-80,4.11265149753834e-80,30.1594655002813
chr8,107550745,107551744,*,1.00286778690643e-27,4.77503465742567e-28,32.823088575301
chr8,109493528,109494527,*,8.07772447182176e-14,2.34667665105286e-14,22.9821200510856
chr8,109614018,109615017,*,6.66106816480364e-157,5.55027846900167e-156,58.1587581262531
chr8,113642714,113643713,*,1.71440058082005e-70,2.57600113766536e-70,49.5210527051782
chr8,119612248,119613247,*,8.73249200547865e-95,2.1343739382549e-94,46.1875357397745
chr8,121543821,121544820,*,5.92984027799938e-65,7.60152160522233e-65,45.9109617929811
chr9,3199300,3200299,*,2.53205490955917e-07,5.68125965885041e-08,12.6238156761413
chr9,6269347,6270346,*,0.0166362211051287,0.00292110898850454,27.2727272727273
chr9,8246287,8247286,*,0.0055353926672105,0.00100168821606525,17.6
chr9,14770531,14771530,*,2.36589516441895e-33,1.33857916959331e-33,42.2417271993543
chr9,18477860,18478859,*,0.0236746376733936,0.0041019583786518,28.8770053475936
chr9,21066594,21067593,*,9.04447898845912e-143,5.18116176396957e-142,73.4961290687161
chr9,21496065,21497064,*,3.26035190025683e-82,6.16149810328657e-82,79.1537451456989
chr9,24624697,24625696,*,1.72142374437261e-55,1.80319758227268e-55,60.2655122655123
chr9,24695794,24696793,*,4.32572016831071e-29,2.16065751835804e-29,18.3951465201465
chr9,27396301,27397300,*,1.6709579514749e-15,5.14804259457882e-16,38.1927710843374
chr9,36692721,36693720,*,0.00375585001536067,0.000686437315112898,39.5604395604396
chr9,37613223,37614222,*,1.30464646235128e-06,2.81363327376719e-07,12.2186197313571
chr9,40049866,40050865,*,1.53981944419671e-68,2.20522753103549e-68,51.5767280567441
chr9,41004129,41005128,*,4.80466995148813e-12,1.31456581154239e-12,42.4726719247267
chr9,46319487,46320486,*,4.64878651350509e-09,1.11542357669748e-09,29.464146227152
chr9,50560826,50561825,*,5.24407846749017e-162,5.34060247070771e-161,62.5556956704498
chr9,51060402,51061401,*,5.74877335685418e-06,1.20575016619501e-06,23.231227975061
chr9,53401826,53402825,*,7.06582310692663e-32,3.85493499712916e-32,39.6736222578919
chr9,54267611,54268610,*,3.07448456695086e-32,1.69247265207705e-32,39.1134289439374
chr9,54698374,54699373,*,2.19414242693515e-23,9.18299358055879e-24,27.2810551408971
chr9,54980381,54981380,*,3.39019807141118e-30,1.74569613551158e-30,42.468284271462
chr9,56864180,56865179,*,9.71475657300467e-31,5.13211079925738e-31,37.6711798839458
chr9,57174776,57175775,*,4.95579153633179e-23,2.03235271736039e-23,54.1249600073129
chr9,58118324,58119323,*,1.01494152181307e-21,3.99253451637916e-22,71.8309859154929
chr9,58369956,58370955,*,6.92616403186373e-17,2.2794556852232e-17,58.9262330859887
chr9,59539348,59540347,*,7.74541647055747e-14,2.25370880403522e-14,10.0140897600597
chr9,62281709,62282708,*,2.07216437220755e-151,1.46098053717259e-150,71.1538461538462
chr9,64340789,64341788,*,5.31957906838892e-17,1.76019620269704e-17,14.4413292456277
chr9,78367678,78368677,*,6.5630618624181e-186,1.33677269000183e-184,81.6152399526363
chr9,78395278,78396277,*,8.90155636076379e-18,3.04435106352972e-18,12.5731107002137
chr9,92308878,92309877,*,0.0554719904874523,0.00935487053949135,15.0684931506849
chr9,97369459,97370458,*,3.30676906516726e-28,1.59230282212536e-28,41.0992164220285
chr9,102739149,102740148,*,1.805741419197e-23,7.59211270400964e-24,55.985985985986
chr9,106499468,106500467,*,2.98164722514783e-07,6.62515259773282e-08,32.0297462817148
chr9,106514074,106515073,*,9.08586133947362e-08,2.0793479311059e-08,31.6049824184993
chr9,106570497,106571496,*,1.533795174709e-18,5.33519537512103e-19,39.7390649165246
chr9,106626083,106627082,*,1.47757599725131e-13,4.27222528090315e-14,57.8571428571429
chr9,107546799,107547798,*,1.90992048141964e-21,7.43340772841013e-22,18.6560032865359
chr9,107991998,107992997,*,1.05864823930507e-33,6.0835148497224e-34,63.312324929972
chr9,108392306,108393305,*,6.6501262895402e-158,5.80502606553994e-157,66.601469921816
chr9,108435983,108436982,*,1.19268116415673e-17,4.07139886144807e-18,42.837702334909
chr9,108914120,108915119,*,3.55722213092386e-45,2.70574907716192e-45,55.5706361383217
chr9,108969423,108970422,*,5.32804568970844e-21,2.03904120910206e-21,34.8324766799924
chr9,110797667,110798666,*,1.15018695042643e-89,2.48052201739023e-89,65.3665734700217
chr9,110813495,110814494,*,9.86238681593826e-29,4.84693032024392e-29,57.7549415992812
chr9,110826191,110827190,*,1.18177523822698e-34,6.89920125565951e-35,55.8934010152284
chr9,110834089,110835088,*,1.42288096184977e-66,1.87649470937066e-66,48.2827697243994
chr9,110844007,110845006,*,1.01268859814413e-26,4.72364167864897e-27,33.7554650987487
chr9,111117093,111118092,*,2.28858402888116e-29,1.15572315318851e-29,19.5173338047218
chr9,119365054,119366053,*,1.38529039998269e-33,7.93568503121395e-34,40.1566689247856
chr9,119894379,119895378,*,8.22598924414083e-10,2.06713495090628e-10,11.759665305711
chr9,121838962,121839961,*,1.94536961030574e-41,1.35080225313087e-41,29.5087962859297
chr9,121936724,121937723,*,1.57349645449713e-26,7.28390308545398e-27,62.2537345745832
chr10,18786294,18787293,*,0.000142085899290978,2.79465784490037e-05,17.5282602701958
chr10,21592646,21593645,*,1.52969389151109e-115,5.96623355752056e-115,59.0454039842249
chr10,22731439,22732438,*,1.01801253521483e-30,5.36250188351291e-31,21.7825500205363
chr10,40569837,40570836,*,3.87674416890854e-68,5.34329408197403e-68,58.1153851547491
chr10,56106418,56107417,*,1.1922204420351e-29,6.070823956805e-30,55.480093676815
chr10,57631482,57632481,*,1.26783697514136e-22,5.13048931363644e-23,23.5474308300395
chr10,58232176,58233175,*,1.81153471055321e-71,2.79057227120954e-71,44.6689226389504
chr10,58696246,58697245,*,3.50874315942804e-07,7.74938187383472e-08,18.8810970858657
chr10,60937633,60938632,*,5.45499941027682e-09,1.30266509604159e-09,22.9140611041629
chr10,62379409,62380408,*,2.48840376625334e-20,9.27148549518881e-21,51.4925373134328
chr10,75822044,75823043,*,1.56950740058103e-24,6.850269433801e-25,39.015939015939
chr10,75954015,75955014,*,1.52129194058542e-134,7.74646636861509e-134,58.7861870144012
chr10,77892918,77893917,*,8.34557285594318e-16,2.61961146031646e-16,19.8872804388917
chr10,79586832,79587831,*,7.5353295469551e-21,2.86581920068194e-21,43.355205945134
chr10,80328999,80329998,*,9.39943814636407e-35,5.52256551023747e-35,37.2357326163999
chr10,88459070,88460069,*,9.42660639158353e-51,8.38845017134735e-51,50.030652362231
chr10,93540133,93541132,*,7.87895472206547e-53,7.3689584774296e-53,66.8007281656153
chr10,99759159,99760158,*,2.76764875189154e-34,1.60552645279784e-34,36.944993837246
chr10,100589985,100590984,*,0.00901806277078566,0.00161912764435954,32.1052631578947
chr10,103235823,103236822,*,7.91850992386293e-18,2.71320906444377e-18,21.1324665536084
chr10,112059690,112060689,*,5.58396476369225e-17,1.84434966842273e-17,32.8964585707653
chr10,112082855,112083854,*,5.54336812656169e-27,2.60556966487546e-27,37.6196382428941
chr10,129975641,129976640,*,3.85360313959609e-05,7.77991253697656e-06,65.2173913043478
chr11,3863404,3864403,*,3.30945945270809e-28,1.59230282212536e-28,17.3552275522755
chr11,4440606,4441605,*,9.36715144065436e-164,1.01007168357097e-162,65.8004934103746
chr11,5569185,5570184,*,6.51273445380011e-72,1.0204014924248e-71,50.9840552300998
chr11,6659734,6660733,*,3.6417758647205e-43,2.61798171491177e-43,41.4838326465456
chr11,14598777,14599776,*,2.52523558234598e-19,9.04118831842146e-20,35.0099122061739
chr11,23520656,23521655,*,5.04445633336128e-12,1.37811488262416e-12,48.7222222222222
chr11,30471328,30472327,*,7.94628535565293e-11,2.09591144007542e-11,26.8560606060606
chr11,31965093,31966092,*,6.41393100483819e-12,1.7470397868102e-12,41.637323943662
chr11,32531582,32532581,*,1.25741510532382e-08,2.97036984945025e-09,11.4323132065068
chr11,33513247,33514246,*,3.13907177818367e-22,1.26191464270949e-22,22.354618731062
chr11,45979811,45980810,*,3.08480434504171e-24,1.3400121895212e-24,18.9861952310798
chr11,55151209,55152208,*,5.0894496885617e-17,1.68709395853686e-17,35.7138088349839
chr11,59375158,59376157,*,3.47451755147886e-137,1.87330791812948e-136,67.7159300935702
chr11,59787146,59788145,*,3.58138414871012e-13,1.01470593931262e-13,11.8688824283665
chr11,60468840,60469839,*,2.22969862071343e-26,1.02696742725515e-26,52.0605737632117
chr11,62846570,62847569,*,1.61135786227431e-58,1.79020033575477e-58,65.2220566318927
chr11,62950694,62951693,*,3.63042784903154e-21,1.39811995170665e-21,43.9475839475839
chr11,63061155,63062154,*,9.42089673901942e-11,2.47163659700634e-11,22.2680326503415
chr11,68586522,68587521,*,2.82358384678177e-39,1.8753623060824e-39,61.8576180971391
chr11,68926582,68927581,*,3.78741135691317e-23,1.56018479866667e-23,53.6019536019536
chr11,68974686,68975685,*,4.05608055025507e-65,5.24115686890361e-65,74.6867218250462
chr11,69662544,69663543,*,1.38363055847194e-35,8.34334375835616e-36,24.5776643735367
chr11,69821681,69822680,*,6.13984498505915e-25,2.69261772724502e-25,37.636165577342
chr11,69877519,69878518,*,3.43772665438433e-101,1.08651799588587e-100,74.245572609209
chr11,70458934,70459933,*,8.40843655558734e-22,3.32910763380673e-22,19.0247252747253
chr11,70615349,70616348,*,2.9626921307922e-39,1.9606511610552e-39,25.5694472911116
chr11,70618717,70619716,*,4.64785458447441e-21,1.78619030978637e-21,42.727877578177
chr11,72266723,72267722,*,3.1795448355184e-29,1.60124263722355e-29,19.4995398067188
chr11,72313945,72314944,*,5.44600224284159e-42,3.81039589417415e-42,30.3129291264802
chr11,72361943,72362942,*,2.97719291670707e-55,3.08338167279575e-55,30.4956706671342
chr11,73688279,73689278,*,6.56412334140709e-06,1.36893060755284e-06,31.6491228070175
chr11,75999413,76000412,*,1.25597244854601e-26,5.84355945142106e-27,18.2879435389957
chr11,77188469,77189468,*,7.51277854979736e-49,6.40553935267664e-49,44.8457772919538
chr11,78072506,78073505,*,9.70847380115003e-43,6.924866664437e-43,67.4028768829992
chr11,78192893,78193892,*,1.12897480192965e-15,3.51368261655935e-16,47.7525118984664
chr11,80857866,80858865,*,3.22751168936644e-18,1.10794995154962e-18,52.0292207792208
chr11,81572974,81573973,*,1.88530603366221e-68,2.67908025204775e-68,62.7124284166538
chr11,82891625,82892624,*,5.95654852917474e-30,3.05858140812786e-30,50.6356589147287
chr11,85169905,85170904,*,1.24936587399822e-21,4.89370022475172e-22,24.6327139006409
chr11,87404566,87405565,*,2.50646626241108e-136,1.31276622598085e-135,48.330909153982
chr11,87616665,87617664,*,7.01722100563663e-44,5.16605925967683e-44,47.0512820512821
chr11,88969753,88970752,*,5.9799774018583e-09,1.42549854709546e-09,67.6547515257193
chr11,91577059,91578058,*,3.07608891602076e-26,1.40971872848345e-26,53.1386462882096
chr11,94485680,94486679,*,2.11919195501922e-16,6.85142351196067e-17,21.2205581157194
chr11,94521243,94522242,*,1.46075894118207e-28,7.14070121604638e-29,20.735524256651
chr11,96111465,96112464,*,6.74256942441393e-38,4.29167192460241e-38,70.4995420277602
chr11,96849894,96850893,*,9.05187057402129e-17,2.95780167409097e-17,24.9648876404494
chr11,97775419,97776418,*,1.19765681628591e-156,9.54548787964718e-156,54.3794753453015
chr11,99322452,99323451,*,2.01208951832011e-49,1.74806838903123e-49,34.3193277310924
chr11,99350605,99351604,*,1.83984039805236e-51,1.67794479842475e-51,43.2134894091416
chr11,100269372,100270371,*,6.74319921351542e-117,2.74692658421723e-116,70.8174635180953
chr11,100441418,100442417,*,5.82501023476258e-21,2.22458513763618e-21,55.5982905982906
chr11,101278513,101279512,*,4.19615982395786e-41,2.90268376158517e-41,17.0049659626944
chr11,103620641,103621640,*,2.27448933181588e-27,1.07737406086171e-27,39.310674683742
chr11,103638391,103639390,*,3.20944724482358e-13,9.12145463926995e-14,39.7670701073304
chr11,106276173,106277172,*,1.85743936878651e-54,1.86061763342372e-54,26.2563892455819
chr11,109346340,109347339,*,1.23752452289899e-15,3.84499144693904e-16,65.9096459096459
chr11,109827547,109828546,*,3.82527034587528e-17,1.27494960949393e-17,50.4761904761905
chr11,113709518,113710517,*,2.58186344157787e-08,6.02916524966289e-09,27.1433628318584
chr11,116465742,116466741,*,3.58459425415115e-114,1.31420639443101e-113,55.4404036157242
chr11,121145644,121146643,*,1.33882819640894e-129,6.45854707826406e-129,67.9718481382001
chr11,121829748,121830747,*,1.39371740554177e-74,2.32260637977705e-74,38.7301587301587
chr12,4768523,4769522,*,2.38754021010171e-17,8.06017443922203e-18,11.3482880755608
chr12,10369474,10370473,*,0.000911974112127533,0.000171992623632315,46.6666666666667
chr12,11455580,11456579,*,3.09758148189542e-10,7.95276415887701e-11,12.8775076460526
chr12,28582024,28583023,*,1.06669405269365e-09,2.60718702603156e-10,33.6126460730139
chr12,33394355,33395354,*,3.28951122050146e-26,1.50376708807931e-26,32.3082800114602
chr12,34984262,34985261,*,7.83644490401038e-21,2.97416822715729e-21,31.4333033722827
chr12,55564740,55565739,*,9.16390325289942e-161,8.8413884228399e-160,69.573765335011
chr12,66283902,66284901,*,6.88935090086918e-232,4.2096949545109e-230,68.1655195381883
chr12,69763445,69764444,*,3.73932228299601e-38,2.40514693573672e-38,75.9297520661157
chr12,71110929,71111928,*,2.52123299143714e-12,6.960468590818e-13,23.2727272727273
chr12,72441367,72442366,*,2.58434983753877e-21,1.0036975871352e-21,20.1825944745366
chr12,76246247,76247246,*,9.02418622844008e-22,3.56519792044868e-22,42.8571428571429
chr12,80923950,80924949,*,1.33903597533558e-32,7.46087773798475e-33,70.5049483493462
chr12,81378965,81379964,*,1.11560823425303e-05,2.29009673840578e-06,28.4729649435532
chr12,81421447,81422446,*,0.000285652402372,5.55289887019405e-05,16.8421052631579
chr12,81567975,81568974,*,1.44122319444617e-08,3.40019480945999e-09,27.8096850250892
chr12,101404154,101405153,*,0.0108774502524847,0.00193966874171768,24.8896025692493
chr12,102898817,102899816,*,4.64817729502405e-97,1.27174915649173e-96,60.1125079047401
chr12,103310476,103311475,*,8.73917425224627e-09,2.07245200164341e-09,29.0860215053763
chr12,105222294,105223293,*,1.52247472875389e-169,2.32574674894154e-168,85.6755584471915
chr12,106447167,106448166,*,2.41019201193922e-99,7.24294827499139e-99,68.2410633630146
chr12,106715863,106716862,*,6.21693910985268e-90,1.35672211358353e-89,49.4107606231196
chr12,108836474,108837473,*,5.77791636607694e-19,2.04868073797089e-19,40.4146141215107
chr12,109571491,109572490,*,1.43463140632766e-11,3.87886099371805e-12,27.8281434765471
chr12,109722219,109723218,*,1.63946331216066e-12,4.54667403063794e-13,34.0430061741537
chr12,109722719,109723718,*,1.19229735993693e-14,3.55388231717752e-15,35.4873235667938
chr12,109733272,109734271,*,1.88397936910809e-18,6.52850959320493e-19,28.9165656694521
chr12,110682120,110683119,*,8.04372860460804e-17,2.64251089237223e-17,50.6715506715507
chr12,113074003,113075002,*,7.59412747036078e-32,4.1308702854092e-32,20.3149869219211
chr12,113489012,113490011,*,5.72089955130614e-07,1.25594731817703e-07,35.8333333333333
chr12,113543409,113544408,*,3.92126329467103e-16,1.25012009260764e-16,42.300785634119
chr13,3148976,3149975,*,2.85404040995372e-07,6.37251016373726e-08,51.5644555694618
chr13,18397187,18398186,*,1.11544965278586e-18,3.89119948101415e-19,50.189354816498
chr13,23990715,23991714,*,1.82803547164182e-28,8.86515625550631e-29,23.1121295675286
chr13,26769666,26770665,*,6.07504178360522e-76,1.03114345575072e-75,60.491555538694
chr13,30947260,30948259,*,1.89154650517924e-70,2.81906758446192e-70,58.9992704496521
chr13,34734351,34735350,*,6.28843148079881e-26,2.82537271027769e-26,46.1098251028807
chr13,34923910,34924909,*,2.98270951903674e-22,1.20169191589474e-22,38.8266905508285
chr13,35659334,35660333,*,1.00359624659807e-19,3.67210320435126e-20,60.6060606060606
chr13,41079207,41080206,*,7.45688317284606e-07,1.62925459386246e-07,10.2267864783911
