chr,start,end,strand,pvalue,qvalue,meth.diff
chr18,77064942,77065874,*,0.994000341086675,0.606186144509993,-0.0134869042160063
chr18,84951928,84952277,*,0.74306354302206,0.537662667613453,-0.33325370281892
chr19,4756355,4756833,*,0.0157520607483059,0.0264173678726563,3.39432718192813
chr19,31663917,31664750,*,0.962843212620365,0.597853937028935,-0.0468561234743533
chr19,31764060,31764689,*,0.850236940870077,0.567199917359878,0.197705207413945
chr19,33391777,33392230,*,5.41758867493245e-05,0.000123640397167364,7.62800988841389
chr19,41829933,41830950,*,0.456166266319429,0.405493009173331,-0.504638218923933
chr19,41980926,41982472,*,0.0575531348668938,0.0806376744497409,-1.41959812969754
chr19,45742425,45742922,*,0.307180004328267,0.296950155478731,-2.54803675856307
chr19,46396877,46397344,*,0.191739044535492,0.211174074076077,-1.54596003803503
chr19,47865359,47865909,*,0.984163474698181,0.60235048292966,0.0277440350324676
chr19,56826158,56826522,*,1.22944845065307e-32,6.32947903324234e-32,27.7049350229145
chr19,58943154,58943782,*,0.220344219983332,0.233389586059384,-1.01471130861662
chrX,38121103,38121770,*,1.22941960024958e-20,5.04002243903288e-20,40.5752698006219
chrX,100429025,100429392,*,2.02423435947596e-53,1.40035101711728e-52,66.9000802133241
chrX,101059593,101059915,*,5.61332555394138e-59,4.00852534506939e-58,75.5504293220556
chrX,134474997,134476624,*,2.75918753276096e-27,1.23779392663749e-26,53.8268321513002
