chr,start,end,KO_A_96EpiLC,KO_A_esc,KO_B_96EpiLC,KO_B_esc,WT_A_96EpiLC,WT_A_esc,WT_B_96EpiLC,WT_B_esc
chr5,30888195,30889194,3.43839541547278,2.75862068965517,1.78926441351889,1.875,4.94296577946768,1.54639175257732,3.24074074074074,2.92504570383912
chr5,31105786,31106785,93.0434782608696,77.536231884058,91.743119266055,64.6017699115044,91.0112359550562,32.9787234042553,91.2621359223301,30.7692307692308
chr5,31290617,31291616,5.67765567765568,3.3033033033033,7.93103448275862,3.28227571115974,6.71256454388984,2.48138957816377,6.89655172413793,1.20240480961924
chr5,31485241,31486240,85.4368932038835,50.9259259259259,90.4761904761905,46.078431372549,90.2985074626866,26.1682242990654,89.873417721519,38.28125
chr5,35388609,35389608,3.28767123287671,3.42679127725857,8.13953488372093,1.42857142857143,4.54545454545455,2.89855072463768,5.92334494773519,1.58730158730159
chr5,36484089,36485088,4.16666666666667,1.18343195266272,1.29032258064516,1.05633802816901,3.86740331491713,2.34009360374415,2.19298245614035,5.17241379310345
chr5,38219971,38220970,3.4106412005457,2.21606648199446,2.85087719298246,2.54901960784314,2.4390243902439,3.27510917030568,3.63636363636364,2.14932126696833
chr5,43232671,43233670,1.97183098591549,5.21172638436482,2.64900662251656,2.53164556962025,3.76940133037694,2.98804780876494,2.3728813559322,1.48809523809524
chr5,61808317,61809316,95.8333333333333,86.0759493670886,95.3125,83.0508474576271,94.8717948717949,80.7692307692308,97.3333333333333,66.3551401869159
chr5,66259398,66260397,6.12244897959184,8.18181818181818,9.30232558139535,3.37078651685393,33.3333333333333,3.48837209302326,10.2739726027397,9.61538461538461
chr5,71547706,71548705,91.8367346938775,79.5620437956204,90.3930131004367,76.5625,97.0588235294118,62.7450980392157,97.3333333333333,61.3924050632911
chr5,73650880,73651879,7.88177339901478,4.8780487804878,5.91133004926108,2.20820189274448,5.35714285714286,1.41509433962264,6.59340659340659,2.37154150197628
chr5,76330657,76331656,86.0696517412935,6.74157303370786,89.6774193548387,7.92682926829268,90,5.40540540540541,90.6976744186046,4.67289719626168
chr5,77003556,77004555,94.3502824858757,86.2857142857143,95.5882352941177,82.8703703703704,98.3783783783784,72.680412371134,93.3333333333333,78.2051282051282
chr5,77210972,77211971,47.682119205298,17.5965665236052,39.2857142857143,13.2352941176471,46.078431372549,4.79452054794521,56,12.9310344827586
chr5,87849860,87850859,92.4528301886792,84.2696629213483,94.5054945054945,75.9776536312849,93.6507936507936,58.2822085889571,95.959595959596,56.9565217391304
chr5,92674772,92675771,27.6073619631902,14.8148148148148,26.7045454545455,6.42201834862385,40.3225806451613,7.81893004115226,41.3793103448276,4
chr5,97391880,97392879,55.4347826086956,28.3950617283951,38.8888888888889,16.4893617021277,87.037037037037,39.3316195372751,88.8111888111888,34.6341463414634
chr5,97456522,97457521,93.9393939393939,83.2,95.9183673469388,85.593220338983,96.319018404908,75.7575757575758,94.0677966101695,64.2335766423358
chr5,103655511,103656510,17.6056338028169,2.74390243902439,18.6666666666667,2.96495956873315,13.5922330097087,3.5,15.7728706624606,5.54371002132196
chr5,105415276,105416275,1.9047619047619,0.662251655629139,2.81124497991968,3.59712230215827,4.41767068273092,5.22388059701493,7.79220779220779,1.65289256198347
chr5,106925822,106926821,43.4782608695652,0,42,20,43.75,0,44.1176470588235,12.5
chr5,107330660,107331659,66.304347826087,51.9230769230769,63.6103151862464,38.1294964028777,81.1320754716981,21.219512195122,67.8571428571429,23.6162361623616
chr5,107431050,107432049,82.5,66.2337662337662,78.0487804878049,51.5789473684211,85.7142857142857,38.6206896551724,86.7088607594937,39.8230088495575
chr5,107534210,107535209,75.3731343283582,40.4255319148936,74.8322147651007,53.4653465346535,84.1584158415842,16.6666666666667,89.7435897435897,19.1082802547771
chr5,113356795,113357794,85.7142857142857,63.1578947368421,91.2621359223301,57.9545454545455,90.983606557377,9.57446808510638,97.3913043478261,22.2222222222222
chr5,113724273,113725272,48.9285714285714,27.1276595744681,50.6944444444444,13.953488372093,63.1578947368421,24.3150684931507,48.4276729559748,36.6666666666667
chr5,114853165,114854164,91.2698412698413,71.6535433070866,90.3508771929825,70.2127659574468,92.0353982300885,40.625,94.6902654867257,41.8367346938776
chr5,116288486,116289485,58.560794044665,5.6140350877193,57.1428571428571,4.94296577946768,69.4805194805195,5.88235294117647,51.4851485148515,4.1994750656168
chr5,120588517,120589516,22.6837060702875,7.7639751552795,18.5714285714286,8.53333333333333,13.3507853403141,5.55555555555556,9.53488372093023,6.95187165775401
chr5,121502936,121503935,94.3396226415094,38.2513661202186,94.6859903381642,33.7777777777778,93.4108527131783,29.6650717703349,94.9720670391062,24.8587570621469
chr5,121544983,121545982,3.04568527918782,2.04081632653061,1.95121951219512,3.125,4.3956043956044,2.05479452054795,2.14592274678112,1.86046511627907
chr5,122140324,122141323,62.9213483146067,57.1428571428571,73.6263736263736,54.1666666666667,71.4285714285714,56.3829787234043,81.9277108433735,53.3333333333333
chr5,123046517,123047516,89.6907216494845,59.2,91.4893617021277,54.2253521126761,91.4414414414414,37.2549019607843,92.8270042194093,37.2781065088757
chr5,123488806,123489805,57.7319587628866,36.8131868131868,69.9646643109541,33.5260115606936,57.2972972972973,11.6788321167883,53.6912751677852,14.7286821705426
chr5,123488990,123489989,60.4430379746835,43.75,73.3542319749216,46.6666666666667,63.5135135135135,15.7894736842105,60.6741573033708,21.8181818181818
chr5,123930180,123931179,4.4822256568779,2.64550264550265,4.56692913385827,2.88713910761155,6.10236220472441,3.08310991957105,6.26057529610829,2.19435736677116
chr5,124861925,124862924,12.5,0,1.38888888888889,3.7037037037037,0,33.3333333333333,4.16666666666667,2.83400809716599
chr5,128702025,128703024,95.1923076923077,59.1397849462366,96.4705882352941,50,92.8104575163399,32.3943661971831,93.3333333333333,28.2442748091603
chr5,135000851,135001850,32.9411764705882,5.17241379310345,33.5766423357664,5.55555555555556,38.3211678832117,3.80622837370242,28.9156626506024,3.57142857142857
chr5,135777886,135778885,4.24710424710425,3.38645418326693,3.92156862745098,1.3986013986014,3.62173038229376,2.10727969348659,1.6025641025641,2.2508038585209
chr5,135979600,135980599,89.1891891891892,3.42857142857143,79.7014925373134,7.74193548387097,81.8181818181818,1.67597765363128,87.378640776699,1.86915887850467
chr5,136692647,136693646,95.6204379562044,77.3913043478261,96.4824120603015,71.5151515151515,96.0526315789474,61.4583333333333,90.9090909090909,53.0120481927711
chr5,137628503,137629502,2.66272189349112,5.02283105022831,2.75423728813559,3.11004784688995,3.07692307692308,3.10421286031042,3.30788804071247,2.52873563218391
chr5,137787299,137788298,8.28828828828829,5.55555555555556,11.4882506527415,1.92771084337349,20.9302325581395,6.20985010706638,19.2118226600985,7.63888888888889
chr5,138020762,138021761,83.9285714285714,66.6666666666667,80.4597701149425,66.0377358490566,84.7826086956522,68.1818181818182,84.8484848484848,50
chr5,138020930,138021929,86.8421052631579,50,92.8571428571429,87.5,92.3076923076923,74.2857142857143,91.6666666666667,49.0909090909091
chr5,138279741,138280740,4.47227191413238,3.82978723404255,5.25252525252525,2.80898876404494,7.89473684210526,3.16455696202532,5.23648648648649,4.73372781065089
chr5,138564213,138565212,92.2413793103448,52.2875816993464,95.4128440366973,68.8888888888889,100,56.5217391304348,90.625,34.8484848484849
chr5,140701879,140702878,10.3004291845494,3.52564102564103,6.10021786492375,5.58659217877095,22.9166666666667,2.63852242744063,12.9577464788732,2.74509803921569
chr5,142529577,142530576,59.5547309833024,8.59598853868195,58.7171052631579,4.81651376146789,73.7785016286645,11.25,66.3636363636364,10.4325699745547
chr5,143897186,143898185,94.8051948051948,59.1549295774648,94.0298507462687,58.2278481012658,86.8995633187773,35.4581673306773,86.0655737704918,33.852140077821
chr5,145032255,145033254,91.6666666666667,63.4615384615385,93.8053097345133,68.1818181818182,89.4736842105263,32.7272727272727,84.3137254901961,17.6470588235294
chr5,145042491,145043490,94.9579831932773,68.9655172413793,95.4022988505747,56.7567567567568,87.2340425531915,39.2857142857143,90.1785714285714,42.5287356321839
chr5,145083531,145084530,8.92857142857143,2.22222222222222,6.5,1.75438596491228,5.23255813953488,2.65486725663717,7.64705882352941,1.21951219512195
chr5,146184805,146185804,88.3333333333333,59.6153846153846,82.3943661971831,61.2068965517241,84.8684210526316,45.0549450549451,84.0236686390533,50.354609929078
chr5,146501900,146502899,85.7142857142857,57.7464788732394,87.0967741935484,71.7948717948718,88.5714285714286,44.4444444444444,84.2105263157895,45
chr6,18108562,18109561,91.4004914004914,55.8375634517767,88.2716049382716,57.183908045977,90.2985074626866,35,95.2789699570815,35.7340720221607
chr6,18865819,18866818,96.4285714285714,86.8686868686869,94.6107784431138,85.8974358974359,92.6605504587156,63.7931034482759,84.6153846153846,60.5263157894737
chr6,23649806,23650805,94.4444444444444,85.2941176470588,93.4426229508197,83.0508474576271,94.9579831932773,72.8155339805825,95.4838709677419,79.4520547945205
chr6,23654637,23655636,97.5308641975309,86.3157894736842,97.5308641975309,80.7692307692308,92.8571428571429,65.6862745098039,92.3076923076923,76.8115942028985
chr6,24514568,24515567,58.974358974359,38.75,51.7241379310345,29.6296296296296,56.6265060240964,15.1515151515152,45.3333333333333,21.6216216216216
chr6,24732746,24733745,90,75.4385964912281,95.9183673469388,91.304347826087,90,48.3870967741936,82.3529411764706,54.7169811320755
chr6,24790689,24791688,71.4285714285714,100,100,100,83.3333333333333,83.3333333333333,100,81.8181818181818
chr6,24857498,24858497,100,75,100,92.3076923076923,100,66.6666666666667,50,85.7142857142857
chr6,28427290,28428289,94.5736434108527,62.6168224299065,94.9044585987261,57.3333333333333,89.041095890411,34.1772151898734,89.0625,25
chr6,29022120,29023119,88.7096774193548,44.7916666666667,91.4634146341463,62.8205128205128,89.5833333333333,17.5824175824176,85.7142857142857,18.8888888888889
chr6,29395810,29396809,5.42635658914729,5.76923076923077,5.64516129032258,3.2258064516129,4.67289719626168,1.38888888888889,6.55021834061135,2.17391304347826
chr6,30165493,30166492,87.1794871794872,18.75,86.6666666666667,17.2413793103448,93.1818181818182,16,91.4285714285714,12.6315789473684
chr6,30169052,30170051,92.0289855072464,29.1044776119403,88.6010362694301,24.7706422018349,89.4039735099338,5.24193548387097,88.9570552147239,15.3846153846154
chr6,30610511,30611510,96.078431372549,83.7837837837838,92.6605504587156,85.6060606060606,95.0617283950617,54.5454545454545,90,60.6837606837607
chr6,30915074,30916073,90.5405405405405,58.8235294117647,91.0714285714286,73.1707317073171,93.6708860759494,40,96.6666666666667,55.2631578947368
chr6,32049747,32050746,93.5897435897436,82.5396825396825,88.5057471264368,78.5714285714286,96.875,54.1176470588235,93.6708860759494,61.5384615384615
chr6,34028949,34029948,9.72762645914397,7.53768844221106,10.8108108108108,6.28571428571429,14.6706586826347,2.9940119760479,6.38297872340426,3.54330708661417
chr6,34919664,34920663,48.951048951049,22.093023255814,55,25.4237288135593,61.4173228346457,6.15384615384615,72.7272727272727,14.9532710280374
chr6,40519009,40520008,96.7741935483871,77.5,100,80.4878048780488,86.9565217391304,64,97.4358974358974,63.1578947368421
chr6,43309055,43310054,95.0413223140496,58.1699346405229,84.3243243243243,54.4378698224852,87.9120879120879,22.1574344023324,90.2777777777778,21.1678832116788
chr6,49395105,49396104,53.6754507628294,12.378640776699,47.5190839694656,10.8303249097473,72.008547008547,13.3603238866397,74.749498997996,15.3846153846154
chr6,50596133,50597132,5.65217391304348,3.88349514563107,7.87037037037037,5.37634408602151,14.3939393939394,4.08163265306122,5.03597122302158,2.47349823321555
chr6,53978172,53979171,90.5109489051095,70.4918032786885,92.1052631578947,77.1241830065359,89.9280575539568,52.258064516129,89.2857142857143,52.5547445255474
chr6,54039055,54040054,25,8.10810810810811,2.28013029315961,9.43396226415094,6.11353711790393,2.06185567010309,6.89655172413793,3.92156862745098
chr6,65952110,65953109,90.6779661016949,88.7254901960784,95.2076677316294,91.3725490196078,94.0074906367041,78.0645161290323,94.8387096774194,78.169014084507
chr6,72235078,72236077,3.33333333333333,2.98165137614679,6.45933014354067,3.1413612565445,3.11284046692607,2.86885245901639,3.64583333333333,3.18725099601594
chr6,83155898,83156897,14.7859922178988,4.98753117206983,11.6814159292035,5.8974358974359,12.248322147651,3.11750599520384,13.1832797427653,3.97614314115308
chr6,83155905,83156904,14.7859922178988,4.98753117206983,11.6814159292035,5.8974358974359,12.248322147651,3.11750599520384,13.1832797427653,3.97614314115308
chr6,83762145,83763144,41.743119266055,7.72727272727273,26.4840182648402,8.02919708029197,30.9859154929577,4.67289719626168,38.3763837638376,5.02092050209205
chr6,85125626,85126625,29.5652173913043,13.4615384615385,25.4736842105263,19.2307692307692,37.7777777777778,3.64464692482916,40.3794037940379,5.90717299578059
chr6,86015672,86016671,93.7062937062937,67.6056338028169,95.4545454545455,68.3333333333333,89.3939393939394,39.4736842105263,91.0526315789474,37.1681415929204
chr6,87671694,87672693,9.28571428571429,3.80952380952381,4.94186046511628,4.95867768595041,9.14826498422713,4.05405405405405,8.26446280991735,5.3475935828877
chr6,88221769,88222768,91.6666666666667,73.0569948186529,94.2708333333333,72.2513089005236,91.3793103448276,41.8918918918919,92.3857868020305,42.0512820512821
chr6,88950184,88951183,94.5945945945946,65,93.3333333333333,56.5217391304348,89.6551724137931,37.5,87.7551020408163,37.1428571428571
chr6,89643489,89644488,12.1739130434783,4.54545454545455,8.64197530864197,2.29226361031519,4.6448087431694,1.73913043478261,5.33333333333333,2.97872340425532
chr6,90300720,90301719,90.9090909090909,86.1111111111111,92.9824561403509,78.2608695652174,91.1111111111111,63.7931034482759,93.4782608695652,66.6666666666667
chr6,91902310,91903309,97.3333333333333,70.6666666666667,96.039603960396,85.8823529411765,90,62.962962962963,94.2528735632184,48.3516483516484
chr6,96165744,96166743,89.3203883495146,84.4660194174757,92.5925925925926,78.6585365853659,89.4736842105263,41.2429378531073,93.1034482758621,42.3809523809524
chr6,99725893,99726892,8.78378378378378,7.22222222222222,7.03851261620186,2.77777777777778,13.671875,3.1104199066874,5.40540540540541,3.16742081447964
chr6,103510087,103511086,23.7410071942446,17.5438596491228,29.5454545454545,12.9032258064516,36.8055555555556,9.34579439252336,23.0215827338129,18.75
chr6,112210209,112211208,93.4426229508197,62,89.7959183673469,70.2702702702703,86.4864864864865,33.7078651685393,87.7551020408163,44.4444444444444
chr6,115852971,115853970,3.06122448979592,2.63157894736842,2.84090909090909,3.76884422110553,4.02930402930403,2.34234234234234,3.19410319410319,2.15686274509804
chr6,116506017,116507016,77.5757575757576,80.2469135802469,81.8930041152263,81.6326530612245,74.496644295302,33.6099585062241,71.1627906976744,34.010152284264
chr6,121130500,121131499,17.1052631578947,7.3394495412844,13.7305699481865,6.05187319884726,13.3574007220217,5.63380281690141,15.2173913043478,3.125
chr6,122498262,122499261,84.8101265822785,63.7362637362637,96.6942148760331,65.8536585365854,88.4297520661157,30.9278350515464,92.8571428571429,29.0322580645161
chr6,122625911,122626910,75.3246753246753,4.16666666666667,68.75,2.23880597014925,89.622641509434,5.66037735849057,89.6551724137931,2.4
chr6,122706990,122707989,14.2857142857143,2.72108843537415,15.5405405405405,1.53061224489796,13.6363636363636,4.41988950276243,10.6382978723404,2.72108843537415
chr6,122801141,122802140,6.71641791044776,4.74452554744526,5.77689243027888,3.74149659863946,10.7929515418502,2.6284348864994,13.5483870967742,3.04878048780488
chr6,124356570,124357569,88.6792452830189,64.7058823529412,89.3333333333333,82.6086956521739,89.1891891891892,52.3076923076923,97.7272727272727,41.1764705882353
chr6,125049190,125050189,63.4751773049645,37.012987012987,57.9185520361991,18.75,64.2105263157895,13.2743362831858,74.0963855421687,19.0184049079755
chr6,125285543,125286542,66.2857142857143,27.7777777777778,63.9344262295082,14.9532710280374,82.4390243902439,17.4757281553398,75.5555555555556,16.0377358490566
chr6,126852599,126853598,91.4285714285714,58.8235294117647,78.3783783783784,59.5238095238095,79.4117647058823,25.7142857142857,88.8888888888889,32.4324324324324
chr6,126921340,126922339,36.7149758454106,18.6567164179104,38.2978723404255,23.4285714285714,50.7042253521127,7.75193798449612,57.7777777777778,14
chr6,134395819,134396818,85,71.1538461538462,87.7551020408163,64.4444444444444,93.6170212765958,29.4117647058824,92.0634920634921,44.7368421052632
chr6,135253852,135254851,67.2727272727273,55.2238805970149,86.4406779661017,46.6666666666667,47.0588235294118,27.9411764705882,72.0930232558139,20.7547169811321
chr6,135309906,135310905,93.5483870967742,69.3498452012384,90.948275862069,76.4423076923077,94.4636678200692,57.2192513368984,93.7106918238994,60.082304526749
chr6,136827127,136828126,1.6,4.37956204379562,4.89130434782609,7.14285714285714,12.0879120879121,6.14035087719298,3.64963503649635,0.934579439252336
chr6,136827734,136828733,1.49253731343284,2.97397769516729,1.41643059490085,3.30188679245283,2.53164556962025,4.15335463258786,1.9672131147541,1.69811320754717
chr6,136923333,136924332,95.5128205128205,85.0746268656716,96.3917525773196,86.3636363636364,93.1972789115646,59.8540145985401,90.1234567901235,71.0691823899371
chr6,138658045,138659044,96.7105263157895,64.6341463414634,95.2702702702703,55.2631578947368,97.8021978021978,41.6666666666667,90.1785714285714,34.3949044585987
chr6,140040753,140041752,100,79.0697674418605,95.2380952380952,92.1875,97.8260869565217,71.0843373493976,93.3333333333333,66.25
chr6,140040958,140041957,95.3271028037383,75,96.7741935483871,91.2,92,71.5277777777778,94.6666666666667,66.4429530201342
chr6,145210506,145211505,6.06060606060606,0.961538461538462,4.70588235294118,4.76190476190476,10.3896103896104,1.37931034482759,5.04201680672269,0.869565217391304
chr6,145615258,145616257,93.5643564356436,74.8031496062992,94.7368421052632,76.2430939226519,95.7446808510638,49.6402877697842,95.9183673469388,28.9473684210526
chr6,146953923,146954922,69.2307692307692,63.6363636363636,87.5,71.4285714285714,100,46.1538461538462,75,66.6666666666667
chr6,147475329,147476328,25.5663430420712,17.741935483871,18.5185185185185,19.9233716475096,50.4065040650407,10.958904109589,32.7272727272727,26.0089686098655
chr7,3168704,3169703,93.75,3.84615384615385,88.2352941176471,2.7027027027027,86.6666666666667,8.57142857142857,95.2380952380952,3.7037037037037
chr7,3218983,3219982,4.85436893203883,4.19426048565121,4.62962962962963,2.80898876404494,11.5107913669065,3.29489291598023,12.0805369127517,2.35081374321881
chr7,3220274,3221273,76.6917293233083,3.2520325203252,60.9756097560976,9.09090909090909,80.1801801801802,2.17391304347826,82.5581395348837,4.6875
chr7,4782360,4783359,84.375,66.6666666666667,91.1764705882353,61.1111111111111,92.8571428571429,45.9459459459459,87.5,40
chr7,4782438,4783437,82.7586206896552,55.5555555555556,87.8048780487805,68.4210526315789,93.3333333333333,47.6190476190476,84,40.625
chr7,6994801,6995800,83.2335329341317,34.5454545454545,86.5384615384615,33.6538461538462,79.5698924731183,13.1782945736434,81.8181818181818,9.61538461538461
chr7,12512018,12513017,83.0188679245283,36.8421052631579,97.2972972972973,65.8536585365854,71.4285714285714,27.5,88.6363636363636,36.3636363636364
chr7,12684504,12685503,88.4615384615385,61.8181818181818,89.7058823529412,55.5555555555556,81.5789473684211,42.2222222222222,84.375,33.3333333333333
chr7,16061315,16062314,88.7096774193548,9.33734939759036,56.2043795620438,13.6546184738956,29.553264604811,10.4803493449782,40.5010438413361,9.70266040688576
chr7,18798021,18799020,91.2280701754386,71.875,93.3333333333333,75,93.5483870967742,47.0588235294118,85.1851851851852,54.0540540540541
chr7,18986901,18987900,87.012987012987,50,91.304347826087,59.2592592592593,93.5064935064935,30.9859154929577,84.4827586206897,29.2682926829268
chr7,19054191,19055190,32.2709163346614,16.5178571428571,30.2593659942363,15.4205607476636,50.4950495049505,11.0787172011662,42.9824561403509,11.231884057971
chr7,19180966,19181965,6.04395604395604,4.54545454545455,6.17283950617284,2.1978021978022,8.60927152317881,3.16455696202532,7.63888888888889,2.58620689655172
chr7,23974116,23975115,89.8305084745763,67.2131147540984,92.1985815602837,62.7906976744186,89.3617021276596,57.6923076923077,88.5245901639344,60.1503759398496
chr7,24451798,24452797,96.9387755102041,57.0469798657718,96.8253968253968,55.8620689655172,91.3385826771653,19.7183098591549,94.6902654867257,19.2307692307692
chr7,24869442,24870441,31.0924369747899,5.67010309278351,33.9285714285714,4.86725663716814,47.2324723247232,3.25443786982249,32.3076923076923,5.13698630136986
chr7,24869558,24870557,31.3807531380753,10.3448275862069,36.8715083798883,4.86725663716814,51.9354838709677,4.3360433604336,42.6751592356688,5.98006644518272
chr7,25300912,25301911,83.8983050847458,46.583850931677,94.2307692307692,52.6881720430108,59.9099099099099,18.1481481481481,68.5567010309278,12.5
chr7,27166303,27167302,2.63157894736842,1.74672489082969,5.98802395209581,1.2448132780083,4.17910447761194,4.1002277904328,7.42574257425743,4.71380471380471
chr7,28178970,28179969,22.8136882129278,4.69798657718121,18.0048661800487,4.31372549019608,15.9322033898305,3.99002493765586,20.1438848920863,4.09356725146199
chr7,28301739,28302738,17.6470588235294,13.953488372093,20,8.64197530864197,12.4423963133641,4.54545454545455,12.6760563380282,5.91397849462366
chr7,28492051,28493050,83.7606837606838,34.5679012345679,89.4230769230769,34.0659340659341,88.034188034188,21.25,84.5588235294118,21.6216216216216
chr7,29169711,29170710,2.89256198347107,4.40251572327044,2.38907849829352,1.34529147982063,3.78787878787879,4.03587443946188,2.71493212669683,0.606060606060606
chr7,29213536,29214535,13.0177514792899,5.98290598290598,15.1515151515152,3.81679389312977,17.6829268292683,6.13496932515337,17.9856115107914,4.29184549356223
chr7,29726533,29727532,83.3333333333333,39.8550724637681,81.294964028777,42.2222222222222,83.4586466165414,29.1338582677165,85.3211009174312,30
chr7,30279920,30280919,2.61194029850746,2.63157894736842,3.40909090909091,3.16901408450704,2.26130653266332,3.28358208955224,3.24427480916031,2.43161094224924
chr7,30598410,30599409,92.96875,55.188679245283,90.2542372881356,56.4814814814815,92.3076923076923,26.7605633802817,89.6946564885496,37.5
chr7,30743182,30744181,95.2380952380952,86.9565217391304,95.8333333333333,68.9655172413793,91.1764705882353,60.3448275862069,96.2962962962963,59.2592592592593
chr7,30973291,30974290,3.50877192982456,4.64285714285714,4.93827160493827,3.7037037037037,3.37837837837838,3.74149659863946,5.04587155963303,1.19760479041916
chr7,35537246,35538245,54.6153846153846,6.02409638554217,42.9003021148036,6.57276995305164,86.8292682926829,12.0772946859903,86.4864864864865,13.0081300813008
chr7,38527694,38528693,86.2068965517241,61.9047619047619,80.5555555555556,58.3333333333333,66.6666666666667,45.7142857142857,75,45.4545454545455
chr7,39412661,39413660,86.6666666666667,28.5714285714286,100,66.6666666666667,100,31.5789473684211,74.1935483870968,41.1764705882353
chr7,40987044,40988043,88.8888888888889,74.468085106383,93.0232558139535,55.5555555555556,83.7837837837838,43.9024390243902,65.7894736842105,44.1860465116279
chr7,41032220,41033219,85.2941176470588,52.6315789473684,88.135593220339,55.1724137931034,71.1864406779661,50,68.8524590163934,42
chr7,41153342,41154341,92.156862745098,78,92.1052631578947,81.9277108433735,93.3333333333333,62.1621621621622,93.2203389830509,61.6438356164384
chr7,42447621,42448620,94.017094017094,54.1353383458647,93.8931297709924,53.968253968254,93.5779816513761,40.8163265306122,93.9655172413793,50.5813953488372
chr7,43440283,43441282,86.1702127659574,79.2079207920792,88.695652173913,70.3389830508475,88.1818181818182,23.0769230769231,89.010989010989,51.5625
chr7,43505441,43506440,83.982683982684,40.9836065573771,80.2547770700637,46.7924528301887,77.4566473988439,19.2622950819672,81.5789473684211,19.9261992619926
chr7,43606670,43607669,23.3387358184765,2.66393442622951,28.7257019438445,2.9925187032419,20.2764976958525,3.97350993377483,31.3218390804598,3.08219178082192
chr7,43942163,43943162,91.6666666666667,43.75,84,26.0869565217391,80.7692307692308,20,91.6666666666667,12.5
chr7,43950165,43951164,92.5925925925926,61.7647058823529,97.7777777777778,65,90,38.6363636363636,86.7924528301887,28.2608695652174
chr7,43975562,43976561,89.4736842105263,47.6190476190476,95.8333333333333,75,94.4444444444444,21.4285714285714,78.9473684210526,42.8571428571429
chr7,44246196,44247195,1.60427807486631,2.16450216450216,4.40366972477064,2.01005025125628,5.34883720930233,3.14207650273224,4.75319926873857,3.30827067669173
chr7,44385321,44386320,90.3448275862069,64.5454545454545,87.2222222222222,64.7058823529412,80.625,40.1408450704225,89.6,44.1860465116279
chr7,44708243,44709242,85.2040816326531,7.69230769230769,70.2479338842975,4.59770114942529,92.0289855072464,5.0314465408805,79.4871794871795,9.31372549019608
chr7,44942705,44943704,94.7368421052632,79.1666666666667,87.7551020408163,64.1025641025641,86.9565217391304,60.377358490566,92.3076923076923,48.4848484848485
chr7,45180496,45181495,52.6315789473684,22.0338983050847,52.3529411764706,40.4761904761905,43.6708860759494,8.53658536585366,25,24.2424242424242
chr7,45211648,45212647,23.1552162849873,7.03363914373089,16.9105691056911,3.67892976588629,17.8787878787879,7.09090909090909,22.4839400428266,4.13223140495868
chr7,45481378,45482377,75,27.8606965174129,79.7979797979798,23.0769230769231,66.1654135338346,18.0851063829787,57.4626865671642,20.9302325581395
chr7,45621312,45622311,62.987012987013,17.2043010752688,53.9130434782609,20.9756097560976,30.8823529411765,9.72972972972973,44.2857142857143,12.5
chr7,45693903,45694902,68.5800604229607,29.6728971962617,72.3101265822785,34.0770791075051,73.728813559322,24.1050119331742,80.9160305343512,19.1852825229961
chr7,45725314,45726313,96.8668407310705,74.009900990099,95.1965065502183,63.6904761904762,94.6022727272727,54.4698544698545,96.6850828729282,46.0481099656357
chr7,45896215,45897214,19.1489361702128,7.59493670886076,15.5378486055777,2.8436018957346,7.79220779220779,3.18181818181818,16.2037037037037,3.14285714285714
chr7,46860704,46861703,81.3953488372093,32.5581395348837,70.625,26.7241379310345,78.448275862069,23.3082706766917,84.2105263157895,23.8532110091743
chr7,46983081,46984080,93.7931034482759,75.7352941176471,88.28125,80,94.5578231292517,56.6666666666667,93.3884297520661,61.0619469026549
chr7,50598691,50599690,89.8989898989899,80,93.1034482758621,74.6031746031746,95.5128205128205,63.758389261745,93.4782608695652,63.4782608695652
chr7,52005519,52006518,2.12765957446809,1.66666666666667,2.27272727272727,0.854700854700855,3.42465753424658,5.03597122302158,1.875,2.63157894736842
chr7,52015229,52016228,88.1578947368421,72.2222222222222,83.3333333333333,53.8461538461538,87.8787878787879,35.7142857142857,90,27.906976744186
chr7,62045749,62046748,94.2307692307692,40.5405405405405,73.6842105263158,50,63.6363636363636,11.9047619047619,62.1621621621622,28.125
chr7,67644769,67645768,4.1407867494824,4.27350427350427,2.71604938271605,3.63086232980333,4.93197278911565,2.19123505976096,3.2719836400818,2.59515570934256
chr7,79742664,79743663,13.7037037037037,15.2941176470588,28.2229965156794,11.2244897959184,21.7105263157895,13.6363636363636,12.2840690978887,5.04731861198738
chr7,79793289,79794288,34.4262295081967,17.8743961352657,49.6402877697842,21.7213114754098,56.1643835616438,10.0286532951289,47.4074074074074,16
chr7,80245877,80246876,17.5771971496437,3.60205831903945,15.2582159624413,2.25846925972396,10.4587155963303,3.31858407079646,14.6,5.31914893617021
chr7,85415421,85416420,86.9565217391304,55.5555555555556,85,63.6363636363636,90.9090909090909,54.5454545454545,81.8181818181818,67.741935483871
chr7,85562588,85563587,100,59.4202898550725,89.1304347826087,65.8227848101266,77.9661016949153,51.7857142857143,73.9130434782609,56.8627450980392
chr7,86397290,86398289,94.7368421052632,72,92.5925925925926,60,92,50,89.6551724137931,46.6666666666667
chr7,89903130,89904129,90,28.3333333333333,80,15.5844155844156,80,4.72972972972973,90.1785714285714,7.05128205128205
chr7,90265278,90266277,29.4372294372294,6.2780269058296,14.8936170212766,15.4471544715447,26.6666666666667,7.02702702702703,15.8823529411765,7.81893004115226
chr7,90426078,90427077,17.0818505338078,2.86885245901639,14.3322475570033,3.26530612244898,24.4274809160305,4.76190476190476,36.1702127659574,3.79746835443038
